age,workclass,education,marital-status,occupation,race,sex,capital-gain,capital-loss,hours-per-week,income
33,Self-emp-inc,HS-grad,Never-married,Craft-repair,White,Male,0,1876,50,<=50K
64,Private,10th,Married-civ-spouse,Protective-serv,White,Male,0,0,40,<=50K
17,Private,12th,Never-married,Handlers-cleaners,White,Male,0,0,35,<=50K
26,Private,HS-grad,Never-married,Craft-repair,White,Male,0,0,40,<=50K
43,Private,HS-grad,Separated,Adm-clerical,White,Female,0,0,20,<=50K
40,Private,10th,Divorced,Machine-op-inspct,White,Male,0,0,40,<=50K
43,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,15024,0,50,>50K
24,Private,Bachelors,Married-civ-spouse,Adm-clerical,White,Female,0,0,40,<=50K
68,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,0,0,15,<=50K
21,Private,10th,Married-civ-spouse,Sales,White,Male,0,0,44,<=50K
36,Private,10th,Never-married,Handlers-cleaners,White,Male,0,0,40,<=50K
48,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,48,>50K
32,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,>50K
75,Self-emp-inc,Some-college,Married-civ-spouse,Sales,White,Male,0,0,50,<=50K
25,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,<=50K
42,Private,HS-grad,Married-civ-spouse,Sales,White,Male,7298,0,40,>50K
17,Local-gov,11th,Never-married,Adm-clerical,White,Female,0,0,20,<=50K
32,Private,Bachelors,Never-married,Exec-managerial,White,Female,0,0,50,<=50K
34,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,>50K
54,Private,7th-8th,Divorced,Machine-op-inspct,Black,Male,0,0,40,<=50K
24,Private,12th,Never-married,Other-service,Other,Male,0,0,40,<=50K
46,Private,Assoc-acdm,Never-married,Craft-repair,Black,Female,0,0,50,<=50K
56,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,White,Male,0,0,40,>50K
39,Private,HS-grad,Married-civ-spouse,Other-service,White,Male,0,0,30,<=50K
46,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Black,Male,0,0,40,<=50K
35,Federal-gov,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,0,0,60,<=50K
39,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,0,1848,47,>50K
25,Private,HS-grad,Never-married,Sales,White,Female,0,0,35,<=50K
18,Private,11th,Never-married,Sales,White,Male,0,0,30,<=50K
50,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,>50K
43,Private,Assoc-acdm,Divorced,Prof-specialty,White,Female,4650,0,40,<=50K
38,Private,HS-grad,Separated,Adm-clerical,White,Female,0,0,32,<=50K
26,Private,Some-college,Never-married,Adm-clerical,White,Female,0,0,40,<=50K
48,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,>50K
42,Private,HS-grad,Married-civ-spouse,Sales,White,Female,0,0,40,>50K
22,Private,10th,Never-married,Sales,White,Female,0,0,30,<=50K
20,Private,Some-college,Never-married,Other-service,White,Male,0,0,50,<=50K
27,Private,Bachelors,Never-married,Craft-repair,White,Male,0,0,50,<=50K
31,Private,7th-8th,Never-married,Machine-op-inspct,White,Male,0,0,40,<=50K
54,Private,HS-grad,Widowed,Adm-clerical,Black,Female,0,0,40,<=50K
38,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Female,0,0,40,>50K
51,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,0,0,40,<=50K
54,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,White,Male,0,0,40,>50K
54,Private,HS-grad,Widowed,Exec-managerial,White,Female,0,0,80,<=50K
64,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,0,0,39,<=50K
52,Private,HS-grad,Married-civ-spouse,Sales,White,Male,0,0,50,<=50K
34,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,White,Male,0,0,50,<=50K
39,Self-emp-not-inc,12th,Married-civ-spouse,Craft-repair,White,Male,0,0,50,<=50K
51,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,>50K
48,Private,Some-college,Widowed,Adm-clerical,White,Female,0,0,40,>50K
42,Self-emp-not-inc,Bachelors,Divorced,Craft-repair,White,Male,0,0,65,<=50K
38,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,White,Male,0,0,55,>50K
40,Private,Bachelors,Never-married,Prof-specialty,White,Female,0,0,40,<=50K
37,State-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,<=50K
60,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,White,Female,0,0,12,<=50K
60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,0,0,65,<=50K
59,Federal-gov,HS-grad,Widowed,Adm-clerical,White,Female,0,0,40,<=50K
30,Private,Assoc-voc,Never-married,Other-service,White,Female,0,0,41,<=50K
47,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Amer-Indian-Eskimo,Male,0,0,40,<=50K
42,Private,Bachelors,Married-civ-spouse,Adm-clerical,Other,Male,7298,0,40,>50K
32,Private,11th,Married-civ-spouse,Craft-repair,White,Male,0,0,60,<=50K
23,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
27,Private,HS-grad,Divorced,Handlers-cleaners,White,Male,0,0,40,<=50K
55,Private,HS-grad,Married-civ-spouse,Other-service,Black,Male,0,0,38,<=50K
39,Private,Assoc-voc,Divorced,Adm-clerical,White,Female,0,0,50,<=50K
33,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,<=50K
30,Private,Some-college,Never-married,Handlers-cleaners,White,Male,0,0,45,<=50K
81,Private,HS-grad,Married-civ-spouse,Transport-moving,Black,Male,0,0,20,<=50K
41,Private,Assoc-voc,Divorced,Prof-specialty,White,Female,3887,0,40,<=50K
38,Private,11th,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
54,Private,Bachelors,Divorced,Sales,White,Female,8614,0,40,>50K
38,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,41,>50K
22,Federal-gov,HS-grad,Never-married,Prof-specialty,White,Male,0,0,35,<=50K
44,Private,Some-college,Married-civ-spouse,Sales,White,Male,0,0,55,>50K
36,State-gov,Some-college,Never-married,Handlers-cleaners,White,Male,0,0,38,<=50K
32,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0,0,35,>50K
22,Private,Some-college,Never-married,Other-service,White,Female,0,0,40,<=50K
45,Private,Bachelors,Never-married,Prof-specialty,White,Male,0,0,40,<=50K
32,Self-emp-not-inc,11th,Married-civ-spouse,Farming-fishing,White,Male,0,0,80,<=50K
30,Private,HS-grad,Never-married,Adm-clerical,Black,Male,0,0,40,<=50K
34,Private,Some-college,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,32,<=50K
36,Private,Masters,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,<=50K
21,Private,HS-grad,Divorced,Machine-op-inspct,White,Female,0,0,40,<=50K
40,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,White,Male,0,0,60,<=50K
42,Private,HS-grad,Never-married,Adm-clerical,White,Female,0,0,35,<=50K
52,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,15024,0,50,>50K
50,Private,Assoc-voc,Divorced,Prof-specialty,Asian-Pac-Islander,Male,0,0,38,>50K
48,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,>50K
63,Private,Assoc-voc,Divorced,Exec-managerial,Black,Male,0,1408,40,<=50K
27,Private,HS-grad,Never-married,Other-service,White,Female,0,0,30,<=50K
31,Private,11th,Never-married,Craft-repair,White,Male,0,0,40,<=50K
45,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,0,0,60,>50K
35,Private,Assoc-voc,Married-civ-spouse,Tech-support,White,Male,0,0,52,>50K
54,Private,Some-college,Divorced,Machine-op-inspct,Black,Female,0,0,40,<=50K
51,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,15024,0,40,>50K
71,Private,5th-6th,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,<=50K
50,Private,Some-college,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,>50K
36,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,45,<=50K
38,Private,Some-college,Divorced,Sales,White,Male,1506,0,50,<=50K
29,Private,Bachelors,Never-married,Prof-specialty,White,Male,10520,0,50,>50K
59,Self-emp-not-inc,7th-8th,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,<=50K
27,Private,HS-grad,Divorced,Other-service,White,Male,0,0,40,<=50K
42,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,<=50K
31,State-gov,Bachelors,Never-married,Adm-clerical,Black,Female,0,0,40,<=50K
44,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,White,Male,0,1485,40,>50K
47,Private,Masters,Divorced,Prof-specialty,White,Male,0,0,45,<=50K
23,Private,Some-college,Never-married,Transport-moving,White,Male,0,0,15,<=50K
24,Private,HS-grad,Never-married,Other-service,White,Male,0,0,35,<=50K
46,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0,0,55,>50K
35,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Black,Male,0,0,40,<=50K
36,Private,Some-college,Separated,Adm-clerical,Amer-Indian-Eskimo,Female,0,0,42,<=50K
37,Private,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,0,0,50,<=50K
20,Private,Some-college,Never-married,Sales,White,Female,0,0,10,<=50K
59,Private,Bachelors,Widowed,Prof-specialty,White,Female,4650,0,37,<=50K
17,Private,11th,Never-married,Other-service,White,Male,0,0,15,<=50K
36,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
57,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,>50K
28,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,99999,0,40,>50K
43,Self-emp-not-inc,Some-college,Married-civ-spouse,Machine-op-inspct,White,Female,0,0,50,<=50K
50,Federal-gov,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,4386,0,40,>50K
69,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,3456,0,30,<=50K
57,Private,5th-6th,Separated,Machine-op-inspct,White,Female,0,0,40,<=50K
49,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,>50K
48,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,<=50K
61,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,60,>50K
51,Private,7th-8th,Divorced,Other-service,Other,Male,0,0,40,<=50K
41,Private,Assoc-voc,Married-civ-spouse,Tech-support,White,Male,0,0,40,>50K
40,Private,Bachelors,Divorced,Machine-op-inspct,White,Female,0,0,38,<=50K
36,Private,Bachelors,Divorced,Adm-clerical,White,Female,0,0,40,<=50K
17,Private,12th,Never-married,Other-service,White,Male,0,0,20,<=50K
50,Private,Prof-school,Never-married,Prof-specialty,Asian-Pac-Islander,Female,0,1590,25,<=50K
24,Private,Assoc-voc,Never-married,Adm-clerical,White,Female,0,0,40,<=50K
29,Federal-gov,HS-grad,Never-married,Other-service,White,Male,0,0,40,<=50K
20,Private,Some-college,Never-married,Other-service,White,Female,0,0,25,<=50K
36,Private,Some-college,Never-married,Exec-managerial,White,Female,0,0,50,<=50K
35,Self-emp-not-inc,Bachelors,Divorced,Sales,White,Male,0,0,37,<=50K
34,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,<=50K
18,Private,11th,Never-married,Sales,White,Female,0,0,20,<=50K
40,Self-emp-not-inc,Some-college,Divorced,Prof-specialty,White,Male,0,0,40,<=50K
51,Private,HS-grad,Divorced,Sales,White,Female,0,0,40,<=50K
29,Private,Masters,Never-married,Exec-managerial,White,Female,0,0,50,>50K
24,Private,HS-grad,Never-married,Adm-clerical,White,Female,0,0,40,<=50K
50,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Craft-repair,White,Male,0,0,50,<=50K
38,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,White,Female,3908,0,50,<=50K
28,Private,Bachelors,Never-married,Tech-support,White,Male,0,0,45,<=50K
57,Private,HS-grad,Married-civ-spouse,Protective-serv,White,Male,0,0,40,<=50K
49,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,>50K
46,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,0,0,45,>50K
47,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,<=50K
22,Private,10th,Never-married,Other-service,White,Female,0,0,35,<=50K
37,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
39,Private,HS-grad,Never-married,Machine-op-inspct,White,Female,0,0,35,<=50K
24,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0,0,20,<=50K
31,Private,HS-grad,Never-married,Handlers-cleaners,Black,Male,0,0,30,<=50K
20,Private,Some-college,Never-married,Other-service,White,Female,0,0,37,<=50K
36,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,0,0,40,>50K
29,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,<=50K
42,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,0,0,55,>50K
67,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,White,Male,0,0,18,<=50K
47,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,>50K
35,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,60,>50K
42,Private,Bachelors,Married-civ-spouse,Other-service,Black,Male,0,0,35,<=50K
32,Private,Some-college,Never-married,Adm-clerical,Other,Female,0,0,40,<=50K
44,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
42,State-gov,Some-college,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,<=50K
17,Private,11th,Never-married,Other-service,White,Female,0,0,12,<=50K
50,Private,HS-grad,Divorced,Machine-op-inspct,White,Male,0,0,40,<=50K
46,Self-emp-not-inc,Bachelors,Never-married,Prof-specialty,Black,Male,0,0,23,<=50K
39,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,0,0,60,>50K
25,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
19,Local-gov,Some-college,Never-married,Sales,White,Female,0,0,20,<=50K
46,Private,11th,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
37,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,7688,0,40,>50K
24,Private,HS-grad,Never-married,Sales,White,Male,0,0,40,<=50K
45,Private,Bachelors,Divorced,Sales,White,Male,0,0,40,<=50K
90,Federal-gov,Masters,Divorced,Prof-specialty,White,Male,0,0,99,<=50K
45,Local-gov,Bachelors,Married-civ-spouse,Transport-moving,Asian-Pac-Islander,Male,0,0,40,<=50K
41,Local-gov,Some-college,Married-civ-spouse,Protective-serv,White,Male,0,1902,72,>50K
29,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,0,0,35,<=50K
53,Private,HS-grad,Never-married,Adm-clerical,White,Male,0,0,40,<=50K
45,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,White,Male,0,0,60,>50K
38,Private,Assoc-acdm,Married-civ-spouse,Tech-support,White,Male,0,0,21,>50K
43,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,0,2002,44,<=50K
53,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Black,Male,0,0,40,>50K
22,Private,Some-college,Never-married,Farming-fishing,White,Male,0,0,50,<=50K
44,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,<=50K
40,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,1977,60,>50K
67,Private,Some-college,Divorced,Exec-managerial,White,Female,0,0,40,<=50K
58,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,0,0,35,>50K
23,Private,Bachelors,Never-married,Adm-clerical,White,Female,0,0,38,<=50K
31,Federal-gov,Assoc-voc,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,<=50K
28,Self-emp-inc,HS-grad,Never-married,Exec-managerial,White,Female,0,0,70,<=50K
52,Self-emp-not-inc,11th,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
23,Private,HS-grad,Never-married,Machine-op-inspct,White,Female,0,0,40,<=50K
21,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,0,0,40,<=50K
28,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,1902,57,>50K
43,State-gov,Masters,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Male,0,0,35,>50K
36,Self-emp-not-inc,Bachelors,Never-married,Prof-specialty,Black,Female,0,0,30,<=50K
27,Private,Bachelors,Married-civ-spouse,Craft-repair,White,Male,0,0,40,<=50K
56,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,0,0,40,>50K
31,Private,HS-grad,Never-married,Adm-clerical,White,Female,0,0,40,<=50K
39,State-gov,Masters,Never-married,Protective-serv,White,Female,0,0,40,<=50K
22,Local-gov,Some-college,Never-married,Adm-clerical,Black,Female,0,0,40,<=50K
37,Private,Bachelors,Never-married,Other-service,White,Male,0,0,39,<=50K
29,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,>50K
58,Private,HS-grad,Separated,Machine-op-inspct,White,Male,0,0,40,<=50K
43,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Black,Male,0,0,40,<=50K
21,Private,Some-college,Married-civ-spouse,Other-service,White,Female,0,0,30,<=50K
34,Private,Bachelors,Divorced,Prof-specialty,White,Female,0,0,50,>50K
56,Private,HS-grad,Widowed,Machine-op-inspct,Black,Female,0,0,40,<=50K
43,Private,HS-grad,Married-civ-spouse,Other-service,White,Male,0,1887,80,>50K
44,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,White,Male,0,0,45,<=50K
45,State-gov,Assoc-acdm,Divorced,Adm-clerical,Black,Female,0,0,40,<=50K
33,Private,HS-grad,Married-civ-spouse,Sales,White,Male,0,0,40,<=50K
40,State-gov,HS-grad,Married-civ-spouse,Protective-serv,White,Male,0,0,40,<=50K
66,Local-gov,Some-college,Widowed,Adm-clerical,White,Female,0,0,20,<=50K
27,Private,7th-8th,Never-married,Priv-house-serv,White,Female,0,0,30,<=50K
65,Private,1st-4th,Married-civ-spouse,Other-service,White,Male,0,0,35,<=50K
20,Private,HS-grad,Never-married,Tech-support,White,Female,0,0,32,<=50K
18,Private,11th,Never-married,Other-service,White,Female,0,0,20,<=50K
45,Private,Bachelors,Married-spouse-absent,Prof-specialty,White,Female,0,0,38,<=50K
55,Self-emp-inc,HS-grad,Separated,Sales,White,Female,0,0,60,<=50K
43,Private,HS-grad,Divorced,Machine-op-inspct,White,Male,0,0,40,<=50K
21,Private,Some-college,Never-married,Sales,Black,Female,0,0,35,<=50K
28,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,0,0,40,<=50K
23,Private,Assoc-acdm,Never-married,Machine-op-inspct,White,Male,0,0,40,<=50K
28,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,<=50K
21,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,0,0,43,>50K
23,Private,HS-grad,Separated,Machine-op-inspct,White,Male,0,0,40,<=50K
63,Private,HS-grad,Widowed,Exec-managerial,White,Male,0,0,40,<=50K
60,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,White,Male,0,0,40,>50K
32,Private,Some-college,Never-married,Other-service,White,Female,3674,0,40,<=50K
33,Private,HS-grad,Never-married,Other-service,Black,Female,0,0,40,<=50K
30,Private,12th,Married-civ-spouse,Craft-repair,White,Male,3908,0,40,<=50K
68,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,25,<=50K
53,Local-gov,Assoc-acdm,Married-civ-spouse,Tech-support,White,Male,0,0,45,>50K
36,Private,Some-college,Married-civ-spouse,Adm-clerical,White,Female,0,1848,40,>50K
23,Private,Bachelors,Never-married,Exec-managerial,White,Male,0,0,50,<=50K
26,Private,HS-grad,Never-married,Machine-op-inspct,Black,Male,0,0,40,<=50K
42,State-gov,Bachelors,Never-married,Prof-specialty,White,Male,0,1876,38,<=50K
20,Private,HS-grad,Never-married,Sales,White,Male,0,0,40,<=50K
53,Private,HS-grad,Divorced,Adm-clerical,White,Female,0,0,45,<=50K
36,Private,HS-grad,Never-married,Adm-clerical,White,Female,0,0,40,<=50K
47,Private,Some-college,Separated,Prof-specialty,Black,Male,0,0,40,<=50K
35,Private,Assoc-acdm,Married-civ-spouse,Other-service,Asian-Pac-Islander,Male,0,0,40,<=50K
32,Private,Bachelors,Never-married,Prof-specialty,Black,Female,0,0,40,<=50K
41,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,0,0,45,>50K
22,Private,HS-grad,Never-married,Exec-managerial,White,Female,0,0,48,<=50K
28,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,0,1848,40,>50K
42,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,<=50K
51,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,White,Male,0,0,50,>50K
33,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,>50K
22,Private,Some-college,Married-civ-spouse,Sales,White,Male,0,0,45,<=50K
60,Private,HS-grad,Divorced,Sales,White,Female,0,0,33,<=50K
50,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,White,Male,0,0,60,>50K
58,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,3137,0,16,<=50K
22,Private,Some-college,Never-married,Other-service,White,Male,0,0,60,<=50K
47,State-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,0,0,45,>50K
28,Private,Bachelors,Never-married,Sales,White,Male,0,1974,50,<=50K
38,Self-emp-inc,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,0,0,60,>50K
67,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,4931,0,30,<=50K
76,Self-emp-inc,Bachelors,Married-civ-spouse,Farming-fishing,White,Male,6514,0,40,>50K
41,Local-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,0,0,55,>50K
